ID,Name,Date,Time,Event,Status,Latitude,Longitude,Maximum Wind,Minimum Pressure,Low Wind NE,Low Wind SE,Low Wind SW,Low Wind NW,Moderate Wind NE,Moderate Wind SE,Moderate Wind SW,Moderate Wind NW,High Wind NE,High Wind SE,High Wind SW,High Wind NW,Lat_Lon_Combined,geo_data,address,country,country_code,locality,county,state,house_number,road,postcode,place,suburb,city,state_district,town,hamlet,village,archipelago,city_district,amenity,region,building,municipality,neighbourhood,tourism,leisure,aeroway,residential,highway,township,island,landuse,farm,shop,man_made,isolated_dwelling,quarter,yes,historic,province,subdivision,department,industrial,farmyard,borough,club,office,Lat Split,Long Split
AL051986,            CHARLEY,19860814,1800,  , SD,32.4N,82.0W,10,1015,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"32.4N, 82.0W","{'place_id': 97774638, 'licence': 'Data Â© OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 9053938, 'lat': '32.403937', 'lon': '-82.003979', 'display_name': 'Candler County, Georgia, 30451, United States', 'address': {'county': 'Candler County', 'state': 'Georgia', 'postcode': '30451', 'country': 'United States', 'country_code': 'us'}, 'boundingbox': ['32.403937', '32.404494', '-82.010016', '-82.003979']}","{'county': 'Candler County', 'state': 'Georgia', 'postcode': '30451', 'country': 'United States', 'country_code': 'us'}",United States,us,,Candler County,Georgia,,,30451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.4,-82
AL051986,            CHARLEY,19860815,0,  , SD,32.3N,81.2W,15,1013,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"32.3N, 81.2W","{'place_id': 300022428, 'licence': 'Data Â© OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 755776149, 'lat': '32.299572', 'lon': '-81.199879', 'display_name': '1698, Fort Howard Road, Willowpeg, Rincon, Effingham County, Georgia, 31326, United States', 'address': {'house_number': '1698', 'road': 'Fort Howard Road', 'hamlet': 'Willowpeg', 'village': 'Rincon', 'county': 'Effingham County', 'state': 'Georgia', 'postcode': '31326', 'country': 'United States', 'country_code': 'us'}, 'boundingbox': ['32.299522', '32.299622', '-81.199929', '-81.199829']}","{'house_number': '1698', 'road': 'Fort Howard Road', 'hamlet': 'Willowpeg', 'village': 'Rincon', 'county': 'Effingham County', 'state': 'Georgia', 'postcode': '31326', 'country': 'United States', 'country_code': 'us'}",United States,us,,Effingham County,Georgia,1698,Fort Howard Road,31326,,,,,,Willowpeg,Rincon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.3,-81.2
AL051986,            CHARLEY,19860817,1200,  , HU,34.4N,76.6W,65,991,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"34.4N, 76.6W","{'place_id': 282416250, 'licence': 'Data Â© OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 148838, 'lat': '39.7837304', 'lon': '-100.445882', 'display_name': 'United States', 'address': {'country': 'United States', 'country_code': 'us'}, 'boundingbox': ['-14.7608358', '71.6048217', '-180', '180']}","{'country': 'United States', 'country_code': 'us'}",United States,us,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.4,-76.6
AL051986,            CHARLEY,19860817,1400, L, HU,34.7N,76.5W,65,990,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"34.7N, 76.5W","{'place_id': 282700160, 'licence': 'Data Â© OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 2528682, 'lat': '34.8496625', 'lon': '-76.5931208', 'display_name': 'Carteret County, North Carolina, United States', 'address': {'county': 'Carteret County', 'state': 'North Carolina', 'country': 'United States', 'country_code': 'us'}, 'boundingbox': ['34.531736', '35.2014775', '-77.1677717', '-76.006557']}","{'county': 'Carteret County', 'state': 'North Carolina', 'country': 'United States', 'country_code': 'us'}",United States,us,,Carteret County,North Carolina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.7,-76.5
AL051986,            CHARLEY,19860817,1800,  , HU,35.4N,76.2W,65,988,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"35.4N, 76.2W","{'place_id': 282573385, 'licence': 'Data Â© OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 1236353, 'lat': '35.3935017', 'lon': '-76.1253302', 'display_name': 'Hyde County, North Carolina, United States', 'address': {'county': 'Hyde County', 'state': 'North Carolina', 'country': 'United States', 'country_code': 'us'}, 'boundingbox': ['35.006031', '35.7052229', '-76.6375129', '-75.73662']}","{'county': 'Hyde County', 'state': 'North Carolina', 'country': 'United States', 'country_code': 'us'}",United States,us,,Hyde County,North Carolina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.4,-76.2
AL051986,            CHARLEY,19860818,0,  , HU,36.5N,75.8W,70,987,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"36.5N, 75.8W","{'place_id': 282511955, 'licence': 'Data Â© OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 1232243, 'lat': '36.3918723', 'lon': '-75.9118432', 'display_name': 'Currituck County, North Carolina, United States', 'address': {'county': 'Currituck County', 'state': 'North Carolina', 'country': 'United States', 'country_code': 'us'}, 'boundingbox': ['36.0288416', '36.550922', '-76.3133147', '-75.709078']}","{'county': 'Currituck County', 'state': 'North Carolina', 'country': 'United States', 'country_code': 'us'}",United States,us,,Currituck County,North Carolina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.5,-75.8
AL011987,            UNNAMED,19870531,1800,  , TD,24.5N,81.0W,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"24.5N, 81.0W","{'place_id': 282416250, 'licence': 'Data Â© OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 148838, 'lat': '39.7837304', 'lon': '-100.445882', 'display_name': 'United States', 'address': {'country': 'United States', 'country_code': 'us'}, 'boundingbox': ['-14.7608358', '71.6048217', '-180', '180']}","{'country': 'United States', 'country_code': 'us'}",United States,us,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.5,-81
AL011987,            UNNAMED,19870601,0,  , TD,24.4N,81.7W,15,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"24.4N, 81.7W","{'place_id': 282416250, 'licence': 'Data Â© OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 148838, 'lat': '39.7837304', 'lon': '-100.445882', 'display_name': 'United States', 'address': {'country': 'United States', 'country_code': 'us'}, 'boundingbox': ['-14.7608358', '71.6048217', '-180', '180']}","{'country': 'United States', 'country_code': 'us'}",United States,us,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.4,-81.7
AL021987,             ARLENE,19870808,0,  , LO,34.3N,77.5W,10,1016,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"34.3N, 77.5W","{'place_id': 282416250, 'licence': 'Data Â© OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 148838, 'lat': '39.7837304', 'lon': '-100.445882', 'display_name': 'United States', 'address': {'country': 'United States', 'country_code': 'us'}, 'boundingbox': ['-14.7608358', '71.6048217', '-180', '180']}","{'country': 'United States', 'country_code': 'us'}",United States,us,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.3,-77.5
AL031987,            UNNAMED,19870810,600, L, TS,29.5N,94.5W,40,1009,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"29.5N, 94.5W","{'place_id': 317578, 'licence': 'Data Â© OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 151645255, 'lat': '29.5060651', 'lon': '-94.5068576', 'display_name': 'Rollover, Galveston County, Texas, 77617, United States', 'address': {'hamlet': 'Rollover', 'county': 'Galveston County', 'state': 'Texas', 'postcode': '77617', 'country': 'United States', 'country_code': 'us'}, 'boundingbox': ['29.4860651', '29.5260651', '-94.5268576', '-94.4868576']}","{'hamlet': 'Rollover', 'county': 'Galveston County', 'state': 'Texas', 'postcode': '77617', 'country': 'United States', 'country_code': 'us'}",United States,us,,Galveston County,Texas,,,77617,,,,,,Rollover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.5,-94.5
AL031987,            UNNAMED,19870810,1200,  , TS,30.5N,94.5W,40,1009,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"30.5N, 94.5W","{'place_id': 105344916, 'licence': 'Data Â© OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 20975986, 'lat': '30.500599933252058', 'lon': '-94.50000740658336', 'display_name': 'Farm-to-Market Road 943, Hardin County, Texas, 77663, United States', 'address': {'road': 'Farm-to-Market Road 943', 'county': 'Hardin County', 'state': 'Texas', 'postcode': '77663', 'country': 'United States', 'country_code': 'us'}, 'boundingbox': ['30.424205', '30.5220194', '-94.5443578', '-94.397786']}","{'road': 'Farm-to-Market Road 943', 'county': 'Hardin County', 'state': 'Texas', 'postcode': '77663', 'country': 'United States', 'country_code': 'us'}",United States,us,,Hardin County,Texas,,Farm-to-Market Road 943,77663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.5,-94.5
AL031987,            UNNAMED,19870810,1800,  , TD,31.3N,94.1W,30,1009,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"31.3N, 94.1W","{'place_id': 105322637, 'licence': 'Data Â© OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 21215571, 'lat': '31.303757937295924', 'lon': '-94.10049479930635', 'display_name': 'San Augustine County, Texas, United States', 'address': {'county': 'San Augustine County', 'state': 'Texas', 'country': 'United States', 'country_code': 'us'}, 'boundingbox': ['31.303461', '31.313019', '-94.122394', '-94.091865']}","{'county': 'San Augustine County', 'state': 'Texas', 'country': 'United States', 'country_code': 'us'}",United States,us,,San Augustine County,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.3,-94.1
AL031987,            UNNAMED,19870811,0,  , TD,31.8N,93.5W,25,1009,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"31.8N, 93.5W","{'place_id': 101156626, 'licence': 'Data Â© OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 13438172, 'lat': '31.794423648584385', 'lon': '-93.50007128716722', 'display_name': 'Fire Tower Road, Dobs Crossing, Sabine Parish, Louisiana, 71065, United States', 'address': {'road': 'Fire Tower Road', 'hamlet': 'Dobs Crossing', 'county': 'Sabine Parish', 'state': 'Louisiana', 'postcode': '71065', 'country': 'United States', 'country_code': 'us'}, 'boundingbox': ['31.780862', '31.7945857', '-93.5092226', '-93.4716754']}","{'road': 'Fire Tower Road', 'hamlet': 'Dobs Crossing', 'county': 'Sabine Parish', 'state': 'Louisiana', 'postcode': '71065', 'country': 'United States', 'country_code': 'us'}",United States,us,,Sabine Parish,Louisiana,,Fire Tower Road,71065,,,,,,Dobs Crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.8,-93.5
AL031987,            UNNAMED,19870811,600,  , TD,32.3N,92.7W,25,1009,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"32.3N, 92.7W","{'place_id': 289831573, 'licence': 'Data Â© OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 12652428, 'lat': '32.2999962555825', 'lon': '-92.70002879426266', 'display_name': '132, Gladway Road, Hebron, Jackson Parish, Louisiana, 71268, United States', 'address': {'house_number': '132', 'road': 'Gladway Road', 'hamlet': 'Hebron', 'county': 'Jackson Parish', 'state': 'Louisiana', 'postcode': '71268', 'country': 'United States', 'country_code': 'us'}, 'boundingbox': ['32.299946255582', '32.300046255583', '-92.700078794263', '-92.699978794263']}","{'house_number': '132', 'road': 'Gladway Road', 'hamlet': 'Hebron', 'county': 'Jackson Parish', 'state': 'Louisiana', 'postcode': '71268', 'country': 'United States', 'country_code': 'us'}",United States,us,,Jackson Parish,Louisiana,132,Gladway Road,71268,,,,,,Hebron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.3,-92.7
AL031987,            UNNAMED,19870811,1200,  , TD,32.3N,91.8W,25,1008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"32.3N, 91.8W","{'place_id': 100389999, 'licence': 'Data Â© OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 13436294, 'lat': '32.29885840786423', 'lon': '-91.80000552494681', 'display_name': 'State Route 622, Richland Parish, Louisiana, 71259, United States', 'address': {'road': 'State Route 622', 'county': 'Richland Parish', 'state': 'Louisiana', 'postcode': '71259', 'country': 'United States', 'country_code': 'us'}, 'boundingbox': ['32.251441', '32.298864', '-91.826517', '-91.78982']}","{'road': 'State Route 622', 'county': 'Richland Parish', 'state': 'Louisiana', 'postcode': '71259', 'country': 'United States', 'country_code': 'us'}",United States,us,,Richland Parish,Louisiana,,State Route 622,71259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.3,-91.8
AL031987,            UNNAMED,19870811,1800,  , TD,32.2N,91.2W,25,1008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"32.2N, 91.2W","{'place_id': 101166813, 'licence': 'Data Â© OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 13483945, 'lat': '32.20236704112748', 'lon': '-91.19993598746952', 'display_name': 'Tensas Parish, Louisiana, United States', 'address': {'county': 'Tensas Parish', 'state': 'Louisiana', 'country': 'United States', 'country_code': 'us'}, 'boundingbox': ['32.199672', '32.207172', '-91.233893', '-91.185819']}","{'county': 'Tensas Parish', 'state': 'Louisiana', 'country': 'United States', 'country_code': 'us'}",United States,us,,Tensas Parish,Louisiana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.2,-91.2
AL031987,            UNNAMED,19870812,0,  , TD,32.1N,90.6W,25,1007,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"32.1N, 90.6W","{'place_id': 100531547, 'licence': 'Data Â© OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 13604959, 'lat': '32.095093', 'lon': '-90.59902', 'display_name': 'Well House Road, Hinds County, Mississippi, 39175, United States', 'address': {'road': 'Well House Road', 'county': 'Hinds County', 'state': 'Mississippi', 'postcode': '39175', 'country': 'United States', 'country_code': 'us'}, 'boundingbox': ['32.093576', '32.095093', '-90.616075', '-90.59902']}","{'road': 'Well House Road', 'county': 'Hinds County', 'state': 'Mississippi', 'postcode': '39175', 'country': 'United States', 'country_code': 'us'}",United States,us,,Hinds County,Mississippi,,Well House Road,39175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.1,-90.6
AL031987,            UNNAMED,19870812,600,  , TD,32.0N,90.2W,25,1007,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"32.0N, 90.2W","{'place_id': 100726258, 'licence': 'Data Â© OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 13952243, 'lat': '32.000879', 'lon': '-90.199283', 'display_name': 'Dorman Drive, Pearl, Simpson County, Mississippi, 39082, United States', 'address': {'road': 'Dorman Drive', 'hamlet': 'Pearl', 'county': 'Simpson County', 'state': 'Mississippi', 'postcode': '39082', 'country': 'United States', 'country_code': 'us'}, 'boundingbox': ['32.000879', '32.001902', '-90.199283', '-90.198242']}","{'road': 'Dorman Drive', 'hamlet': 'Pearl', 'county': 'Simpson County', 'state': 'Mississippi', 'postcode': '39082', 'country': 'United States', 'country_code': 'us'}",United States,us,,Simpson County,Mississippi,,Dorman Drive,39082,,,,,,Pearl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,-90.2
AL031987,            UNNAMED,19870812,1200,  , TD,32.0N,89.7W,25,1007,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"32.0N, 89.7W","{'place_id': 293602823, 'licence': 'Data Â© OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 13954404, 'lat': '32.00055073115377', 'lon': '-89.69998458806172', 'display_name': '332, Bill Collins Road, Simpson County, Mississippi, 39114, United States', 'address': {'house_number': '332', 'road': 'Bill Collins Road', 'county': 'Simpson County', 'state': 'Mississippi', 'postcode': '39114', 'country': 'United States', 'country_code': 'us'}, 'boundingbox': ['32.000500731154', '32.000600731154', '-89.700034588062', '-89.699934588062']}","{'house_number': '332', 'road': 'Bill Collins Road', 'county': 'Simpson County', 'state': 'Mississippi', 'postcode': '39114', 'country': 'United States', 'country_code': 'us'}",United States,us,,Simpson County,Mississippi,332,Bill Collins Road,39114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,-89.7
AL031987,            UNNAMED,19870812,1800,  , TD,32.0N,89.3W,20,1007,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"32.0N, 89.3W","{'place_id': 316217286, 'licence': 'Data Â© OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 13622582, 'lat': '31.999828940636426', 'lon': '-89.29963261216064', 'display_name': '385, County Road 182, Bay Springs, Jasper County, Mississippi, 39422, United States', 'address': {'house_number': '385', 'road': 'County Road 182', 'village': 'Bay Springs', 'county': 'Jasper County', 'state': 'Mississippi', 'postcode': '39422', 'country': 'United States', 'country_code': 'us'}, 'boundingbox': ['31.999778940636', '31.999878940636', '-89.299682612161', '-89.299582612161']}","{'house_number': '385', 'road': 'County Road 182', 'village': 'Bay Springs', 'county': 'Jasper County', 'state': 'Mississippi', 'postcode': '39422', 'country': 'United States', 'country_code': 'us'}",United States,us,,Jasper County,Mississippi,385,County Road 182,39422,,,,,,,Bay Springs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,-89.3
AL031987,            UNNAMED,19870813,0,  , TD,31.9N,88.8W,20,1008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"31.9N, 88.8W","{'place_id': 282614136, 'licence': 'Data Â© OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 1833618, 'lat': '32.0396256', 'lon': '-88.7003965', 'display_name': 'Clarke County, Mississippi, United States', 'address': {'county': 'Clarke County', 'state': 'Mississippi', 'country': 'United States', 'country_code': 'us'}, 'boundingbox': ['31.8266828', '32.2275894', '-88.9142425', '-88.4316393']}","{'county': 'Clarke County', 'state': 'Mississippi', 'country': 'United States', 'country_code': 'us'}",United States,us,,Clarke County,Mississippi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.9,-88.8
AL031987,            UNNAMED,19870813,600,  , TD,31.8N,88.4W,20,1008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"31.8N, 88.4W","{'place_id': 96311287, 'licence': 'Data Â© OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 6271538, 'lat': '31.797704', 'lon': '-88.396746', 'display_name': 'Choctaw County, Alabama, United States', 'address': {'county': 'Choctaw County', 'state': 'Alabama', 'country': 'United States', 'country_code': 'us'}, 'boundingbox': ['31.786062', '31.798689', '-88.39707', '-88.385343']}","{'county': 'Choctaw County', 'state': 'Alabama', 'country': 'United States', 'country_code': 'us'}",United States,us,,Choctaw County,Alabama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.8,-88.4
AL031987,            UNNAMED,19870813,1200,  , TD,31.7N,88.0W,20,1009,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"31.7N, 88.0W","{'place_id': 282602671, 'licence': 'Data Â© OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 1848765, 'lat': '31.659134', 'lon': '-87.8192486', 'display_name': 'Clarke County, Alabama, United States', 'address': {'county': 'Clarke County', 'state': 'Alabama', 'country': 'United States', 'country_code': 'us'}, 'boundingbox': ['31.1854427', '31.9912556', '-88.1809032', '-87.500716']}","{'county': 'Clarke County', 'state': 'Alabama', 'country': 'United States', 'country_code': 'us'}",United States,us,,Clarke County,Alabama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.7,-88
